,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
911,2671,龙泉股份,-0.11,1000.0,,-2.79,,-5536.09,2180.94,,10-30
912,688228,开普云,0.37,,,2.71,,2260.58,7.89,,10-30
913,600918,中泰证券,0.33,,,7.1,,229472.9,20.36,,10-30
914,600569,安阳钢铁,0.01,-95.86,,0.19,,1822.35,-95.18,,10-30
915,300652,雷迪克,0.46,-14.81,,4.94,,4038.18,-14.72,,10-30
916,650,仁和药业,0.3,-15.8,,9.37,,37020.36,-15.8,,10-30
917,300340,科恒股份,-0.33,-442.66,,-4.92,,-6985.32,-442.47,,10-30
918,603157,*ST拉夏,-1.44,-4.64,,-92.17,,-78333.1,-5.01,,10-30
919,300030,阳普医疗,0.67,857.14,,22.1,,20765.42,805.75,,10-30
920,603843,正平股份,0.1,11.11,,3.88,,5506.3,3.94,,10-30
921,2411,延安必康,0.01,-97.39,,0.13,,1276.84,-97.38,,10-30
922,2739,万达电影,-0.97,-322.39,,-15.72,,-201524.62,-342.96,,10-30
923,691,亚太实业,0.06,-416.83,,24.18,,2069.79,-416.53,,10-30
924,2104,恒宝股份,0.07,-28.26,,2.35,,4573.62,-29.77,,10-30
925,300700,岱勒新材,0.05,-129.22,,0.85,,452.98,-129.26,,10-30
926,600241,*ST时万,-0.01,0.0,,-0.35,,-347.2,12.27,,10-30
927,600658,电子城,0.39,225.0,,6.36,,43233.32,211.69,,10-30
928,300406,九强生物,0.17,-60.47,,3.92,,8763.8,-59.74,,10-30
929,2791,坚朗五金,1.56,83.53,,15.02,,50177.42,86.28,,10-30
930,603297,永新光学,0.85,-7.61,,7.74,,9448.67,-6.14,,10-30
931,600281,太化股份,0.01,-110.32,,0.69,,333.89,-110.31,,10-30
932,603968,醋化股份,0.95,25.0,,11.94,,19446.86,25.09,,10-30
933,2174,游族网络,0.63,-22.22,,10.47,,56026.33,-20.56,,10-30
934,600703,三安光电,0.22,-21.43,,3.82,,93845.22,-18.57,,10-30
935,2497,雅化集团,0.2,84.5,,6.63,,19393.74,85.89,,10-30
936,601366,利群股份,0.06,-76.0,,1.15,,5261.88,-75.57,,10-30
937,300777,中简科技,0.33,67.02,,12.72,,13149.98,76.9,,10-30
938,2190,成飞集成,0.03,-98.19,,0.43,,1079.39,-98.2,,10-30
939,2849,威星智能,0.47,11.65,,7.85,,6055.35,9.62,,10-30
940,300476,胜宏科技,0.54,17.39,,11.88,,42412.72,18.26,,10-30
941,49,德赛电池,1.78,7.65,,15.89,,36840.74,8.68,,10-30
942,601615,明阳智能,0.68,78.95,,12.54,,93277.5,81.61,,10-30
943,2866,传艺科技,0.46,56.14,,10.92,,11766.0,62.65,,10-30
944,88,盐田港,0.16,27.62,,4.24,,31320.17,29.8,,10-30
945,601696,中银证券,0.31,0.0,,5.93,,84810.89,9.42,,10-30
946,893,亚钾国际,0.02,-47.57,,0.49,,1791.99,-47.66,,10-30
947,603507,振江股份,0.47,4620.0,,4.2,,5927.51,3531.85,,10-30
948,601801,皖新传媒,0.33,6.45,,6.26,,66178.48,8.32,,10-30
949,603555,*ST贵人,-0.41,55.19,,-72.2,,-25905.18,55.98,,10-30
950,600400,红豆股份,0.06,0.0,,3.23,,13007.27,-9.75,,10-30
951,2255,*ST海陆,0.79,921.42,,29.96,,66677.87,921.76,,10-30
952,600037,歌华有线,0.11,-67.99,,1.16,,15134.28,-67.98,,10-30
953,603586,金麒麟,0.58,-20.55,,5.31,,11474.31,-23.5,,10-30
954,600062,华润双鹤,0.84,-4.93,,9.81,,87332.12,-4.93,,10-30
955,2936,郑州银行,0.51,-16.39,5.07,10.29,-0.09,329267.4,-8.28,,10-30
956,603608,天创时尚,0.15,-63.41,,2.96,,6542.46,-61.92,,10-30
957,2288,超华科技,-0.03,-194.18,,-1.54,,-2412.0,-194.08,,10-30
958,600825,新华传媒,0.02,-31.82,,0.59,,1569.56,-32.36,,10-30
959,2612,朗姿股份,0.11,-70.8,,1.67,,4999.37,-68.18,,10-30
960,300510,金冠股份,-0.08,-367.02,,-2.31,,-6719.92,-365.77,,10-30
961,601811,新华文轩,0.61,0.0,,8.0,,75846.76,1.53,,10-30
962,600405,动力源,0.04,31.03,,2.03,,2148.01,33.27,,10-30
963,688008,澜起科技,0.78,9.86,,11.47,,87776.84,18.06,,10-30
964,300527,中船应急,-0.0,-103.57,,-0.06,,-389.82,-103.7,,10-30
965,600039,四川路桥,0.46,99.06,,10.46,,171914.6,104.25,,10-30
966,603588,高能环境,0.58,22.15,,12.39,,41343.64,31.7,,10-30
967,300219,鸿利智汇,0.09,-108.82,,3.4,,6324.61,-108.74,,10-30
968,300543,朗科智能,0.43,-32.01,,10.84,,8695.62,14.75,,10-30
969,601939,建设银行,0.82,-8.89,8.81,9.4,,20583200.0,-8.66,,10-30
970,600064,南京高科,1.47,21.86,,14.49,,181220.37,21.84,,10-30
971,603610,麒盛科技,0.92,-61.83,,6.59,,19026.45,-29.97,,10-30
972,300560,中富通,0.25,38.89,,7.37,,4809.33,38.19,,10-30
973,2956,西麦食品,0.7,-61.75,,8.15,,11140.64,-8.58,,10-30
974,600846,同济科技,0.65,25.0,,14.02,,40674.06,26.11,,10-30
975,300577,开润股份,0.17,-79.01,,4.07,,3728.86,-78.74,,10-30
976,603029,天鹅股份,-0.08,300.0,,-1.04,,-747.26,388.68,,10-30
977,600119,ST长投,-0.11,-38.89,,-17.75,,-3294.04,-39.72,,10-30
978,603693,江苏新能,0.57,83.87,,7.39,,35075.45,82.81,,10-30
979,2019,亿帆医药,0.74,21.31,,11.46,,91126.64,22.79,,10-30
980,603700,宁水集团,0.9,2.27,,13.89,,18277.19,35.92,,10-30
981,300288,朗玛信息,0.14,-30.0,,3.52,,4878.65,-26.57,,10-30
982,688178,万德斯,1.28,,,9.56,,10585.56,12.54,,10-30
983,688218,江苏北人,0.12,,,1.64,,1361.76,-57.77,,10-30
984,600163,中闽能源,0.12,34.66,,6.07,,20012.01,127.56,,10-30
985,636,风华高科,0.39,0.0,,5.97,,34657.97,-1.93,,10-30
986,600582,天地科技,0.21,7.18,,4.96,,86486.55,7.22,,10-30
987,300336,新文化,-0.22,-307.27,,-8.98,,-17461.0,-307.25,,10-30
988,688333,铂力特,-0.16,-139.02,,-1.23,,-1308.2,-149.93,,10-30
989,300664,鹏鹞环保,0.38,-3.13,,8.33,,27462.2,44.28,,10-30
990,300025,华星创业,-0.09,-912.15,,-8.16,,-3724.51,-913.98,,10-30
991,2084,海鸥住工,0.17,-19.79,,5.84,,9695.89,-10.57,,10-30
992,300352,北信源,0.05,16.11,,3.11,,7108.64,16.16,,10-30
993,688378,奥来德,0.63,-48.78,,7.58,,3555.82,-42.47,,10-30
994,300680,隆盛科技,0.21,-23.67,,5.33,,2994.54,48.12,,10-30
995,2423,中粮资本,0.41,35.17,,5.59,,93330.03,35.17,,10-30
996,688505,复旦张江,0.09,-30.77,,6.77,,8484.79,-30.15,,10-30
997,601018,宁波港,0.2,-9.87,3.28,6.34,0.29,271095.5,-7.68,,10-30
998,709,河钢股份,0.08,-42.34,,1.41,,116025.15,-34.94,,10-30
999,300386,飞天诚信,0.08,14.29,,1.83,,3378.78,14.56,,10-30
1000,688556,高测股份,0.32,,,7.82,,4164.96,-435.58,,10-30
1001,300713,英可瑞,0.05,47.41,,1.11,,776.69,47.54,,10-30
1002,2770,ST科迪,0.0,-97.0,,0.07,,103.15,-96.85,,10-30
1003,727,*ST东科,-0.21,-47.26,,-25.8,,-94755.46,-47.27,,10-30
1004,603918,金桥信息,0.16,26.37,,5.83,,3815.37,27.99,,10-30
1005,2455,百川股份,0.06,-53.85,,2.34,,3309.89,-49.86,,10-30
1006,601158,重庆水务,0.31,3.33,,9.86,,150602.71,4.44,,10-30
1007,600277,亿利洁能,0.08,-71.43,,1.45,,22499.34,-70.46,,10-30
1008,2149,西部材料,0.09,-11.66,,2.02,,3642.57,-11.61,,10-30
1009,300418,昆仑万维,3.59,332.53,,60.49,,417549.18,341.62,,10-30
1010,601212,白银有色,0.0,200.0,,0.16,,2217.16,181.67,,10-30
1011,300749,顶固集创,0.05,-80.77,,1.32,,1038.08,-80.38,,10-30
1012,603315,福鞍股份,0.24,-7.13,,5.44,,7281.99,-7.12,,10-30
1013,600295,鄂尔多斯,0.67,-16.25,,7.37,,95412.67,-2.06,,10-30
1014,300109,新开源,0.24,-41.46,,2.49,,7684.2,-26.17,,10-30
1015,2165,红宝丽,0.12,9.09,,4.58,,7281.77,10.54,,10-30
1016,600693,东百集团,0.18,-33.9,,6.06,,15622.0,-35.11,,10-30
1017,300767,震安科技,0.98,6.41,,13.7,,14127.56,108.95,,10-30
1018,300125,聆达股份,-0.03,-194.33,,-0.96,,-743.33,-207.99,,10-30
1019,300451,创业慧康,0.15,-40.0,,5.66,,16749.75,-9.49,,10-30
1020,600243,*ST海华,0.01,-103.95,,0.3,,335.35,-103.98,,10-30
1021,300392,腾信股份,0.01,-75.0,,-0.92,,211.41,-74.99,,10-30
1022,601116,三江购物,0.2,-21.76,,3.37,,10688.96,-21.77,,10-30
1023,300720,海川智能,0.46,58.62,,9.98,,4950.76,59.37,,10-30
1024,603259,药明康德,1.03,-4.63,,11.89,,236835.65,34.17,,10-30
1025,600661,昂立教育,-0.26,-172.47,,-13.33,,-7110.9,-169.02,,10-30
1026,300408,三环集团,0.58,48.72,,12.64,,100206.07,50.14,,10-30
1027,762,西藏矿业,-0.08,97.79,,-2.06,,-4192.28,97.92,,10-30
1028,603299,苏盐井神,0.21,-30.59,,4.06,,16266.91,-30.72,,10-30
1029,600283,钱江水利,0.25,400.0,,4.73,,8992.52,388.29,,10-30
1030,300098,高新兴,-0.07,-287.46,,-2.64,,-11547.1,-290.16,,10-30
1031,603963,大理药业,0.02,-75.56,,1.03,,483.52,-67.15,,10-30
1032,600682,南京新百,0.45,-58.72,,3.83,,60812.75,-55.39,,10-30
1033,300424,航新科技,0.09,-59.92,,2.01,,2119.1,-59.91,,10-30
1034,791,甘肃电投,0.35,-1.23,,7.26,,48226.96,-1.23,,10-30
1035,600302,标准股份,0.0,-101.58,,0.11,,113.41,-101.56,,10-30
1036,4,国华网安,0.35,-393.92,,4.04,,5744.09,-677.81,,10-30
1037,2828,贝肯能源,0.1,-44.07,,2.06,,2015.04,-44.27,,10-30
1038,811,冰轮环境,0.23,-48.89,,4.49,,17524.79,-40.64,,10-30
1039,600717,天津港,0.29,-23.68,,3.77,,62509.38,-7.27,,10-30
1040,2511,中顺洁柔,0.52,51.72,,15.18,,67169.31,53.42,,10-30
1041,25,特力A,0.09,-38.09,,0.77,,3963.79,-38.11,,10-30
1042,600339,中油工程,0.11,52.52,,2.61,,62561.94,52.45,,10-30
1043,600733,北汽蓝谷,-0.83,965.16,,-18.09,,-288417.32,969.33,,10-30
1044,603408,建霖家居,0.63,3.28,,16.73,,26083.86,6.56,,10-30
1045,300164,通源石油,-0.25,-239.37,,-6.65,,-12820.28,-256.47,,10-30
1046,605188,国光连锁,0.19,-13.64,,9.72,,8747.64,-11.1,,10-30
1047,600379,宝光股份,0.09,-14.17,,5.57,,3061.1,-14.15,,10-30
1048,300505,川金诺,0.42,-23.28,,5.33,,5014.27,-8.43,,10-30
1049,300197,铁汉生态,-0.11,-1302.25,,-4.76,,-25072.38,-1309.42,,10-30
1050,2269,美邦服饰,-0.28,211.11,,-41.83,,-70571.58,196.78,,10-30
1051,688020,方邦股份,1.19,-26.99,,6.35,,9552.4,-9.14,,10-30
1052,2592,ST八菱,-0.02,-50.0,,-0.36,,-529.79,-44.9,,10-30
1053,502,绿景控股,-0.04,293.88,,-3.68,,-713.24,295.27,,10-30
1063,688165,埃夫特,-0.19,137.5,,-4.81,,-8148.34,154.36,,10-30
1064,600881,亚泰集团,0.05,66.67,,1.06,,15392.64,85.08,,10-30
1065,300609,汇纳科技,-0.13,-126.63,,-1.63,,-1498.13,-129.7,,10-30
1066,603053,成都燃气,0.42,,,10.25,,37143.82,-10.24,,10-30
1067,600538,国发股份,-0.01,-23.08,,-0.82,,-530.17,-13.55,,10-30
1068,2354,*ST天娱,-0.21,-51.43,,-29.95,,-19728.66,-51.43,,10-30
1069,600897,厦门空港,0.33,-75.64,,2.61,,9687.03,-75.64,,10-30
1070,300626,华瑞股份,0.07,-30.0,,2.24,,1227.79,-33.67,,10-30
1071,2046,国机精工,0.1,50.94,,2.02,,5502.24,51.07,,10-30
1072,630,铜陵有色,0.07,6.06,,3.94,,73434.93,5.63,,10-30
1073,2062,宏润建设,0.22,4.76,,7.36,,24577.4,5.55,,10-30
1074,600975,新五丰,0.36,-700.0,,18.57,,23722.15,-668.37,,10-30
1075,300659,中孚信息,0.09,-10.0,,2.67,,1979.43,44.16,,10-30
1076,300020,银江股份,0.2,-4.76,,3.81,,13139.13,-3.23,,10-30
1077,300347,泰格医药,1.71,143.28,,18.63,,131802.04,149.57,,10-30
1078,603167,渤海轮渡,0.17,-76.39,,2.43,,8179.52,-76.24,,10-30
1079,603861,白云电器,-0.15,-229.18,,-2.74,,-6908.71,-231.22,,10-30
1080,600705,中航资本,0.3,25.0,,8.52,,265564.18,26.33,,10-30
1081,2833,弘亚数控,1.14,-39.04,,15.54,,24625.25,-2.59,,10-30
1082,300462,华铭智能,1.0,203.03,,11.24,,18848.51,309.61,,10-30
1083,600348,华阳股份,0.46,-30.3,,6.05,,109454.02,-31.47,,10-30
1084,300478,杭州高新,-0.26,145.13,,-13.88,,-3316.56,145.22,,10-30
1085,90,天健集团,0.68,412.22,,13.2,,137456.06,451.42,,10-30
1086,601699,潞安环能,0.45,-36.62,,5.46,,136101.03,-35.58,,10-30
1087,300185,通裕重工,0.1,100.0,,6.03,,32701.38,89.79,,10-30
1088,605366,宏柏新材,0.38,-17.39,,10.37,,9769.08,-15.01,,10-30
1140,300698,万马科技,-0.08,-333.53,,-2.78,,-1055.08,-333.88,,10-30
1141,711,京蓝科技,-0.43,-1533.33,,-9.9,,-43713.33,-1406.22,,10-30
1142,300061,旗天科技,-0.15,-350.0,,-4.96,,-10147.95,-384.57,,10-30
1143,600638,新黄浦,0.12,125.41,,2.04,,8366.01,125.39,,10-30
1144,2441,众业达,0.48,20.0,,6.67,,26307.87,21.78,,10-30
1145,601107,四川成渝,0.09,-76.35,,1.73,,26421.15,-76.35,,10-30
1146,300733,西菱动力,0.05,-44.44,,0.74,,845.1,-43.12,,10-30
1147,758,中色股份,0.02,-143.56,,1.01,,4855.14,-143.47,,10-30
1148,300094,国联水产,-0.11,-669.5,,-4.7,,-10415.02,-672.3,,10-30
1149,300420,五洋停车,0.17,1.07,,6.26,,13545.02,12.35,,10-30
1150,600695,绿庭投资,0.09,50.0,,8.66,,6381.84,43.25,,10-30
1151,601326,秦港股份,0.17,13.33,,6.44,,96633.85,12.4,,10-30
1152,2183,怡亚通,0.04,33.33,,1.37,,8130.49,14.38,,10-30
1153,603366,日出东方,0.09,60.64,,2.24,,7180.86,60.61,,10-30
1154,300143,盈康生命,0.08,7.14,,2.8,,4252.85,8.94,,10-30
1155,605100,华丰股份,2.03,25.31,,14.82,,13696.22,30.01,,10-30
1156,300469,信息发展,-0.03,-640.0,,-1.79,,-549.36,-999.74,,10-30
1157,858,五粮液,3.75,15.93,,18.48,,1454545.47,15.96,,10-30
1158,863,三湘印象,0.13,-48.0,,3.07,,17464.37,-49.46,,10-30
1159,605198,德利股份,0.33,3.12,,6.01,,11853.46,3.07,,10-30
1160,300827,上能电气,0.85,-4.49,,8.73,,5558.48,8.2,,10-30
1161,2881,美格智能,0.07,-12.5,,2.23,,1231.89,-20.04,,10-30
1162,300181,佐力药业,0.1,61.16,,4.67,,6236.96,61.17,,10-30
1163,300506,名家汇,-0.1,-116.13,,-3.4,,-6645.23,-125.45,,10-30
1164,300198,纳川股份,0.04,-88.11,,3.05,,4318.7,-88.12,,10-30
1165,600035,楚天高速,0.16,-46.67,,4.01,,26697.0,-48.43,,10-30
1166,300214,日科化学,0.42,50.0,,9.89,,18077.25,53.98,,10-30
1167,503,国新健康,-0.18,10.82,,-10.69,,-16204.77,10.81,,10-30
1168,2933,新兴装备,0.51,-32.89,,3.84,,5969.56,-33.48,,10-30
1169,600823,世茂股份,0.29,-29.27,,4.17,,108135.0,-30.04,,10-30
1170,524,岭南控股,-0.22,-161.11,,-5.8,,-14946.11,-162.8,,10-30
1171,2951,金时科技,0.3,3.45,,8.99,,12032.95,7.05,,10-30
1172,600479,千金药业,0.39,1.98,,7.56,,16378.29,1.96,,10-30
1173,300247,融捷健康,-0.04,126.74,,-3.96,,-3406.43,126.27,,10-30
1174,300572,安车检测,0.81,-2.41,,21.09,,15751.75,-1.68,,10-30
1175,600098,广州发展,0.32,24.17,,4.87,,84742.06,21.57,,10-30
1176,603663,三祥新材,0.23,-34.29,,8.02,,4381.16,-34.21,,10-30
1177,600860,*ST京城,-0.08,-46.67,,-10.11,,-3536.55,-44.62,,10-30
1178,2642,荣联科技,0.03,-18.38,,0.61,,1731.37,-18.48,,10-30
1179,603687,大胜达,0.28,16.67,,7.68,,11663.79,32.36,,10-30
1180,688157,松井股份,0.98,-10.09,,10.25,,6482.71,-0.8,,10-30
1181,600876,洛阳玻璃,0.15,79.13,,6.12,,8201.14,76.75,,10-30
1182,2658,雪迪龙,0.1,-37.5,,2.86,,6127.35,-37.05,,10-30
1183,3003,天元股份,0.32,-25.58,,5.44,,4294.18,-25.03,,10-30
1184,2350,北京科锐,0.05,-48.19,,1.43,,2588.22,-46.79,,10-30
1185,600893,航发动力,0.28,55.56,,2.19,,63352.18,53.3,,10-30
1186,300622,博士眼镜,0.16,-54.51,,4.7,,2656.72,-35.73,,10-30
1187,603077,和邦生物,-0.02,-140.0,,-1.79,,-19886.67,-142.77,,10-30
1188,2042,华孚时尚,-0.16,-159.26,,-4.0,,-24370.17,-159.84,,10-30
1189,600928,西安银行,0.45,-2.17,5.57,8.21,,199091.0,-1.0,,10-30
1190,626,远大控股,-0.1,-177.58,,-1.89,,-5224.89,-177.14,,10-30
1191,2058,威尔泰,-0.01,-74.42,,-0.86,,-150.91,-75.35,,10-30
1192,2708,光洋股份,0.08,818.89,,2.69,,3878.71,815.28,,10-30
1193,603121,华培动力,0.19,-47.22,,4.41,,4918.81,-35.23,,10-30
1194,600190,锦州港,0.08,3.8,,2.41,,15428.63,3.94,,10-30
1195,300016,北陆药业,0.33,-3.98,,10.56,,16050.45,-3.98,,10-30
1196,600589,广东榕泰,0.03,-93.5,,0.76,,2021.06,-93.57,,10-30
1197,603160,汇顶科技,2.44,-36.13,,16.04,,110008.26,-35.75,,10-30
1198,2091,江苏国泰,0.38,-22.45,,6.65,,59326.05,-22.72,,10-30
1199,300687,赛意信息,0.5,111.85,,10.67,,10962.5,111.66,,10-30
1207,2729,好利来,0.18,-21.74,,2.66,,1198.72,-20.78,,10-30
1208,600628,新世界,0.03,-62.5,,0.44,,1889.17,-63.14,,10-30
1209,688528,秦川物联,0.24,,,7.64,,3423.55,32.71,,10-30
1210,601077,渝农商行,0.68,-20.93,8.14,8.6,,776887.9,-9.95,,10-30
1211,720,新能泰山,-0.08,-128.45,,-4.23,,-10383.74,-128.05,,10-30
1212,600269,赣粤高速,0.04,-90.7,,0.64,,9998.3,-90.08,,10-30
1213,300412,迦南科技,0.2,53.85,,6.5,,5213.78,56.79,,10-30
1214,2465,海格通信,0.14,7.69,,3.43,,33068.52,6.3,,10-30
1215,2798,帝欧家居,1.06,-6.39,,10.52,,40525.9,-4.9,,10-30
1216,603969,银龙股份,0.12,-20.0,,5.28,,9812.89,-23.65,,10-30
1217,600686,金龙汽车,-0.34,-477.78,,-5.97,,-20440.88,-361.59,,10-30
1218,300428,四通新材,0.5,-16.67,,7.43,,29059.27,-13.52,,10-30
1219,300760,迈瑞医疗,4.41,46.08,,26.53,,536315.59,46.09,,10-30
1220,600307,酒钢宏兴,0.06,-71.4,,2.99,,35829.84,-71.4,,10-30
1221,2498,汉缆股份,0.15,36.36,,9.44,,49944.09,37.48,,10-30
1222,300778,新城市,0.84,-30.73,,7.95,,7442.29,-10.62,,10-30
1223,603355,莱克电气,1.04,9.47,,12.34,,41617.86,8.84,,10-30
1224,600326,西藏天路,0.35,-28.46,,7.96,,30863.54,-27.71,,10-30
1225,29,深深房A,0.2,-54.78,,5.4,,19884.03,-54.76,,10-30
1226,601567,三星医疗,0.53,-8.62,,8.94,,73056.9,-8.87,,10-30
1227,300151,昌红科技,0.29,183.61,,15.52,,14608.87,183.53,,10-30
1228,600737,中粮糖业,0.35,26.82,,9.03,,75761.32,28.57,,10-30
1229,2532,天山铝业,0.34,61.9,,9.34,,122627.53,1048.77,,10-30
1230,300813,泰林生物,0.65,0.0,,8.02,,3269.54,29.07,,10-30
1231,2224,三力士,0.18,20.0,,5.36,,12503.43,24.42,,10-30
1232,89,深圳机场,-0.03,-112.82,,-0.51,,-6156.67,-112.83,,10-30
1233,603508,思维列控,0.66,-83.03,,3.99,,17868.71,-75.98,,10-30
1234,600383,金地集团,1.11,-7.5,,9.59,,499217.36,-7.98,,10-30
1239,300531,优博讯,0.38,41.82,,8.69,,12389.71,63.06,,10-30
1240,688030,山石网科,-0.26,-262.94,,-3.5,,-4698.19,-321.08,,10-30
1241,688068,热景生物,0.08,-71.43,,0.78,,507.35,-61.64,,10-30
1242,600831,广电网络,0.06,-53.85,,1.21,,4461.67,-48.8,,10-30
1243,601998,中信银行,0.73,-9.88,9.38,7.9,1.03,3691800.0,-9.41,,10-30
1244,987,越秀金控,1.64,236.55,,21.93,,451099.15,236.44,,10-30
1245,603655,朗博科技,0.15,15.38,,3.21,,1594.21,17.09,,10-30
1246,300255,常山药业,0.22,4.76,,7.26,,20462.19,5.35,,10-30
1247,300597,吉大通信,0.07,-12.5,,1.95,,1610.74,-13.85,,10-30
1248,600123,兰花科创,0.21,-66.89,,2.31,,24487.41,-66.9,,10-30
1249,603699,纽威股份,0.53,8.16,,14.61,,40071.1,8.1,,10-30
1250,688177,百奥泰,-0.9,,,-18.87,,-36200.16,-59.05,,10-30
1251,300613,富瀚微,0.51,-70.55,,3.56,,4113.71,-46.55,,10-30
1252,2666,德联集团,0.18,12.5,,4.37,,13278.43,7.31,,10-30
1253,2358,森源电气,0.02,-68.57,,0.45,,2044.68,-68.02,,10-30
1254,300630,普利制药,0.65,-13.05,,25.5,,28494.6,38.3,,10-30
1255,603768,常青股份,0.36,125.0,,4.29,,7429.54,131.01,,10-30
1256,2374,中锐股份,-0.04,-206.0,,-1.54,,-3718.93,-211.57,,10-30
1257,688289,圣湘生物,5.52,10940.0,,112.46,,201281.53,10702.39,10派7.5,10-30
1258,300647,超频三,0.02,-65.0,,1.01,,626.36,-48.17,,10-30
1259,603110,东方材料,0.3,7.14,,6.66,,4312.13,6.8,,10-30
1260,605088,冠盛股份,0.71,4.41,,10.07,,8793.72,8.4,,10-30
1261,600727,鲁北化工,0.36,-12.2,,7.64,,19259.32,34.89,,10-30
1262,300802,矩子科技,0.43,-51.14,,6.91,,6833.84,3.61,,10-30
1263,852,石化机械,0.01,-84.08,,0.31,,553.43,-84.03,,10-30
1264,600354,*ST敦种,0.14,-167.76,,13.08,,7429.17,-167.75,,10-30
1265,300158,振东制药,0.2,45.7,,3.74,,20700.24,45.69,,10-30
1266,600743,华远地产,0.12,-2.36,,3.5,,29001.06,-2.98,,10-30
1267,2538,司尔特,0.28,0.0,,5.14,,20108.3,0.31,,10-30
1268,61,农产品,0.16,67.32,,5.15,,27463.09,67.29,,10-30
1269,601658,邮储银行,0.58,-9.38,6.09,9.88,,5284400.0,-2.66,,10-30
1270,603520,司太立,0.84,2.44,,16.41,,19844.97,44.4,,10-30
1271,600390,五矿资本,0.71,20.34,,8.9,,320459.89,20.68,,10-30
1272,600779,水井坊,1.03,-21.5,,23.59,,50181.9,-21.49,,10-30
1273,600026,中远海能,0.74,409.07,,10.09,,332422.33,470.39,,10-30
1274,603567,珍宝岛,0.28,-28.74,,4.57,,24082.12,-28.74,,10-30
1275,2926,华西证券,0.58,34.88,,7.47,,151884.76,35.68,,10-30
1276,600071,凤凰光学,0.0,-102.84,,0.16,,81.24,-103.09,,10-30
1277,600468,百利电气,0.08,106.97,,4.84,,8400.16,106.09,,10-30
1278,600833,第一医药,0.26,50.99,,7.81,,5767.78,51.06,,10-30
1279,600090,*ST济堂,0.01,-96.43,,0.25,,1565.59,-96.17,,10-30
1280,988,华工科技,0.48,4.35,,7.67,,48677.74,5.2,,10-30
1281,300256,星星科技,0.12,500.0,,6.07,,11525.25,415.91,,10-30
1282,688096,京源环保,0.38,,,6.29,,3636.77,6.99,,10-30
1283,600853,龙建股份,0.16,6.81,,7.17,,13392.72,29.17,10派0.2送0.5转1.5,10-30
1284,2635,安洁科技,0.67,34.0,,7.82,,43517.0,31.55,,10-30
1285,553,安道麦A,0.09,-71.4,,1.01,,22505.8,-71.68,,10-30
1286,600513,联环药业,0.28,27.27,,7.79,,7946.97,28.57,,10-30
1287,600531,豫光金铅,0.22,205.49,,6.83,,24275.78,205.61,,10-30
1288,603069,海汽集团,-0.33,-400.0,,-9.72,,-10523.18,-413.21,,10-30
1289,2040,南京港,0.2,-7.13,,3.53,,9589.34,-7.1,,10-30
1290,603730,岱美股份,0.68,-42.37,,10.25,,39236.62,-18.28,,10-30
1291,600551,时代出版,0.34,-23.48,,3.52,,16355.84,-26.73,,10-30
1292,688229,博睿数据,0.23,-64.62,,4.91,,1026.02,-52.4,10派10,10-30
1293,600919,江苏银行,1.04,0.97,,9.53,,1195601.1,0.64,,10-30
1294,603096,新经典,1.27,-14.19,,8.63,,17267.9,-13.76,,10-30
1295,603786,科博达,0.8,-10.11,,9.56,,32070.33,-0.06,,10-30
1296,600570,恒生电子,0.41,-59.0,,9.02,,42531.44,-47.08,,10-30
1297,300669,沪宁股份,0.37,-26.71,,7.65,,4035.4,-4.44,,10-30
1298,600207,安彩高科,0.07,127.16,,3.78,,6139.63,126.96,,10-30
1299,300031,宝通科技,0.82,35.85,,11.32,,31620.8,35.84,,10-30
1300,600604,市北高新,0.03,166.37,,0.9,,5646.99,165.68,,10-30
1343,600012,皖通高速,0.29,-43.08,,4.38,,48138.91,-43.07,,10-30
1344,688002,睿创微纳,1.04,311.18,,18.1,,46477.5,359.43,,10-30
1345,600031,三一重工,1.47,31.75,,24.06,,1245034.1,35.93,,10-30
1388,2418,*ST康盛,-0.03,-80.43,,-5.09,,-3036.34,-80.58,,10-30
1389,688418,震有科技,0.09,-3.01,,2.18,,1455.43,4.07,,10-30
1390,2747,埃斯顿,0.1,48.03,,4.75,,8542.06,48.96,,10-30
1391,300053,欧比特,0.07,-34.88,,1.68,,4940.9,-34.79,,10-30
1392,600629,华建集团,0.49,13.24,,8.43,,25386.45,12.88,,10-30
1393,603226,菲林格尔,0.15,-75.81,,3.24,,3126.29,-60.94,,10-30
1394,600250,南纺股份,0.14,75.0,,4.16,,4416.21,112.04,,10-30
1395,300086,康芝药业,0.0,27.03,,0.14,,213.4,28.76,,10-30
1396,603937,丽岛新材,0.4,-9.09,,5.72,,8262.13,-9.92,,10-30
1397,300413,芒果超媒,0.91,62.5,,16.89,,161188.97,65.39,,10-30
1409,823,超声电子,0.39,2.54,,5.82,,21031.71,2.53,,10-30
1410,300141,和顺电气,-0.05,-633.7,,-1.73,,-1246.63,-629.41,,10-30
1437,2651,利君股份,0.13,30.0,,6.05,,13573.23,27.39,,10-30
1438,600125,铁龙物流,0.29,-3.69,,6.12,,37402.09,-3.71,,10-30
1456,300230,永利股份,0.2,-28.3,,5.28,,16690.5,-28.29,,10-30
1457,975,银泰黄金,0.34,2.65,,10.27,,95577.96,45.18,,10-30
1458,688081,兴图新科,0.02,,,0.24,,170.39,-264.28,,10-30
