,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
1010,603233,大参林,0.91,24.66,,12.49,,59473.14,56.21,,08-28
1011,300069,金利华电,-0.06,3155.56,,-1.91,,-685.53,3131.37,,08-28
1012,300742,越博动力,0.05,-50.0,,1.29,,376.12,-52.63,,08-28
1013,300102,乾照光电,-0.25,-3671.43,,-7.08,,-17763.12,-3666.41,,08-28
1014,2161,远望谷,-0.24,-306.71,,-9.36,,-17998.79,-306.7,,08-28
1015,300428,四通新材,0.22,-45.0,,3.24,,12567.57,-43.12,,08-28
1016,300760,迈瑞医疗,2.84,45.69,,17.53,,345362.81,45.78,,08-28
1017,2818,富森美,0.41,-24.07,,6.12,,31082.1,-23.19,,08-28
1018,300135,宝利国际,-0.03,-212.84,,-2.47,,-3075.58,-212.65,,08-28
1019,600726,华电能源,-0.09,-1566.67,,-10.91,,-17310.53,-1480.32,,08-28
1060,300796,贝斯美,0.1,-76.74,,1.23,,1238.05,-68.35,,08-28
1061,603390,通达电气,0.04,-86.67,,0.84,,1448.93,-81.66,,08-28
1062,300477,合纵科技,-0.14,-333.33,,-6.45,,-12059.96,-448.7,,08-28
1063,300813,泰林生物,0.37,-11.9,,4.6,,1829.55,11.88,,08-28
1064,2869,金溢科技,2.05,439.47,,17.61,,36301.71,706.11,,08-28
1065,600371,万向德农,0.16,-0.13,,6.96,,3530.04,-0.33,,08-28
1066,603520,司太立,0.59,5.36,,13.22,,13968.51,50.0,,08-28
1067,601828,美凯龙,0.28,-63.16,,2.4,,110131.65,-59.29,,08-28
1068,600410,华胜天成,0.27,68.75,,5.91,,29334.63,70.66,,08-28
1069,601890,亚星锚链,0.04,-6.8,,1.35,,4072.66,-6.91,,08-28
1070,300542,新晨科技,0.03,-25.0,,1.59,,1025.18,20.55,,08-28
1071,963,华东医药,0.99,8.45,,13.12,,173118.47,8.45,,08-28
1072,603616,韩建河山,-0.18,-3422.22,,-7.62,,-5262.76,-3428.62,,08-28
1073,600831,广电网络,0.04,-72.0,,0.68,,2484.86,-69.4,,08-28
1074,2615,哈尔斯,-0.08,-161.54,,-3.71,,-3124.99,-158.43,,08-28
1075,600851,海欣股份,0.08,31.66,,2.36,,9191.28,31.79,,08-28
1076,300576,容大感光,0.15,0.0,,4.81,,2282.5,23.64,,08-28
1077,600107,美尔雅,-0.13,-202.46,,-7.76,,-4509.91,-202.71,,08-28
1078,600507,方大特钢,0.49,-32.88,,11.65,,82129.15,-22.17,,08-28
1079,2323,*ST雅博,-0.01,-71.47,,-9.35,,-691.37,-71.59,,08-28
1080,601106,中国一重,0.01,10.14,,0.47,,5225.77,9.94,,08-28
1081,600258,首旅酒店,-0.71,-289.72,,-8.08,,-69507.04,-289.07,,08-28
1082,300071,华谊嘉信,-0.11,83.33,,-97.38,,-7467.74,97.44,,08-28
1083,300726,宏达电子,0.48,6.0,,10.58,,19157.35,6.0,,08-28
1084,2147,*ST新光,-0.18,164.57,,-12.58,,-32356.35,164.67,,08-28
1085,601216,君正集团,0.16,-7.37,,6.94,,132498.59,-7.35,,08-28
1086,780,*ST平能,-0.16,-11.11,,-4.18,,-15840.9,-15.08,,08-28
1087,603983,丸美股份,0.67,-5.63,,9.65,,26812.87,4.6,,08-28
1088,300430,诚益通,-0.02,-112.5,,-0.37,,-624.8,-114.11,,08-28
1089,300137,先河环保,0.13,-27.78,,3.29,,6909.06,-28.06,,08-28
1090,603393,新天然气,0.56,-20.0,,6.74,,17459.44,11.99,,08-28
1091,2536,飞龙股份,0.08,0.0,,1.84,,3880.5,-5.01,,08-28
1092,603489,八方股份,1.51,-16.57,,8.8,,18061.69,10.58,,08-28
1093,600373,中文传媒,0.63,-3.08,,5.99,,85924.15,-4.06,,08-28
1094,603528,多伦科技,0.03,-80.09,,0.99,,1581.64,-80.03,,08-28
1095,300187,永清环保,0.06,33.33,,2.48,,3919.1,33.47,,08-28
1096,403,双林生物,0.23,-18.94,,7.57,,6294.03,-18.85,,08-28
1097,601857,中国石油,-0.16,-205.81,,-2.48,,-2998600.0,-205.51,10派0.8742,08-28
1098,2906,华阳集团,0.11,37.5,,1.49,,5181.78,31.61,,08-28
1099,603569,长久物流,0.08,0.0,,1.71,,4582.41,0.17,,08-28
1100,300203,聚光科技,0.03,-92.87,,0.41,,1368.24,-93.05,,08-28
1101,300528,幸福蓝海,-0.6,-6113.0,,-17.9,,-22404.44,-4509.43,,08-28
1102,2584,西陇科学,0.04,33.33,,1.32,,2584.03,72.08,,08-28
1103,603600,永艺股份,0.35,16.67,,8.22,,10509.93,15.37,,08-28
1104,2617,露笑科技,0.1,-9.09,,5.19,,15135.26,0.09,,08-28
1105,603001,奥康国际,0.05,-79.81,,0.5,,1882.39,-80.29,,08-28
1106,600091,ST明科,0.02,100.0,,1.09,,991.58,351.81,,08-28
1107,2959,小熊电器,1.63,14.76,,14.18,,25413.03,98.93,,08-28
1108,300578,会畅通讯,0.27,-14.38,,4.08,,4584.02,-9.46,,08-28
1109,2633,申科股份,-0.02,-32.73,,-0.57,,-280.32,-32.71,,08-28
1110,600109,国金证券,0.33,61.46,,4.73,,100150.39,61.24,,08-28
1161,603030,全筑股份,0.14,-22.22,,3.44,,7553.42,-22.31,,08-28
1162,600881,亚泰集团,0.04,300.0,,0.85,,12292.91,218.7,,08-28
1163,300604,长川科技,0.09,,,2.61,,2638.06,2351.61,,08-28
1164,2659,凯文教育,-0.13,18.18,,-2.56,,-6597.95,18.46,,08-28
1165,600897,厦门空港,0.05,-94.53,,0.38,,1422.13,-94.53,,08-28
1166,300621,维业股份,0.1,-67.57,,2.0,,2005.81,-66.73,,08-28
1167,600559,老白干酒,0.13,-40.91,,3.5,,11729.96,-39.55,,08-28
1168,600939,重庆建工,0.0,-98.39,,0.65,,5614.42,-83.75,,08-28
1169,603106,恒银科技,0.05,3578.57,,1.28,,2060.45,3702.64,,08-28
1170,2059,云南旅游,0.0,-97.1,,0.05,,105.68,-96.97,,08-28
1171,2383,合众思壮,-0.27,459.03,,-7.12,,-19664.11,495.76,,08-28
1172,656,金科股份,0.68,41.67,,12.47,,361546.66,39.59,,08-28
1173,603823,百合花,0.33,-34.0,,6.34,,10320.93,-9.13,,08-28
1174,677,恒天海龙,0.0,-22.58,,0.73,,205.81,-23.07,,08-28
1175,600611,大众交通,0.05,-77.43,,1.31,,12279.27,-77.48,,08-28
1176,2743,富煌钢构,0.15,-6.25,,2.32,,5098.44,-7.79,,08-28
1177,2108,沧州明珠,0.07,6.88,,3.12,,10346.09,6.84,,08-28
1178,603887,城地香江,0.5,-37.5,,5.47,,18644.1,43.61,,08-28
1179,600629,华建集团,0.37,14.25,,6.34,,19040.38,12.7,,08-28
1181,603912,佳力图,0.18,-25.0,,4.35,,3785.47,-26.48,,08-28
1182,600648,外高桥,0.33,-45.9,,3.53,,37875.46,-45.12,,08-28
1183,300720,海川智能,0.19,18.75,,4.13,,2018.15,19.11,,08-28
1184,2140,东华科技,0.18,10.54,,4.29,,9715.25,10.55,,08-28
1185,300408,三环集团,0.32,18.52,,7.11,,55610.03,18.6,,08-28
1186,601198,东兴证券,0.29,-8.95,,3.82,,78607.21,-9.0,,08-28
1187,300098,高新兴,-0.03,-130.22,,-1.28,,-5684.55,-130.71,,08-28
1188,2157,正邦科技,0.97,-981.82,,22.2,,241721.7,-979.24,,08-28
1189,300424,航新科技,0.03,-77.19,,0.71,,747.89,-77.21,,08-28
1190,688679,通源环境,,,,,,2718.93,-5.27,,08-28
1191,600705,中航资本,0.17,6.25,,4.92,,150835.98,2.47,10派1.05,08-28
1192,6,深振业A,0.16,6.9,,3.18,,21742.02,6.89,,08-28
1193,601369,陕鼓动力,0.22,4.76,,5.63,,37618.36,8.57,,08-28
1194,300131,英唐智控,-0.03,-127.12,,-2.02,,-2918.65,-124.68,,08-28
1195,300457,赢合科技,0.48,-4.0,,8.29,,27199.02,45.8,,08-28
1196,2848,高斯贝尔,-0.24,28.03,,-6.08,,-3993.55,28.01,,08-28
1197,300147,香雪制药,0.21,162.5,,3.96,,14113.74,152.47,,08-28
1198,600738,丽尚国潮,0.07,-52.32,,3.42,,5560.31,-53.1,,08-28
1199,48,京基智农,0.34,-10.44,,6.65,,13809.38,-7.75,,08-28
1221,603335,迪生力,0.1,400.0,,7.43,,4356.94,329.36,,08-28
1222,601598,中国外运,0.16,-22.36,,4.18,,121512.39,-19.93,,08-28
1223,600354,*ST敦种,-0.06,-61.05,,-6.19,,-3184.74,-61.03,,08-28
1224,878,云南铜业,0.17,-24.97,,3.36,,28292.9,-24.98,,08-28
1225,300169,天晟新材,-0.03,-262.35,,-0.95,,-857.85,-262.1,,08-28
1226,300494,盛天网络,0.16,160.48,,3.72,,3876.82,160.52,,08-28
1227,300510,金冠股份,-0.05,-297.6,,-1.5,,-4362.94,-296.06,,08-28
1228,601838,成都银行,0.76,10.14,10.19,7.45,5.1,275302.6,9.91,,08-28
1229,600026,中远海能,0.66,468.53,,9.07,,290741.06,520.04,,08-28
1230,2583,海能达,0.14,1145.69,,4.24,,26244.01,1109.09,,08-28
1231,603599,广信股份,0.61,10.91,,5.43,,28396.96,10.25,,08-28
1232,300219,鸿利智汇,0.06,-105.56,,2.13,,3926.25,-105.15,,08-28
1233,965,天保基建,0.07,-453.5,,1.47,,7845.83,-413.42,,08-28
1245,300267,尔康制药,0.03,-49.21,,1.14,,6615.27,-49.28,,08-28
1246,568,泸州老窖,2.2,17.21,,15.32,,322045.22,17.12,,08-28
1247,600125,铁龙物流,0.2,-2.45,,4.23,,25914.94,-2.47,,08-28
1248,603701,德宏股份,0.12,-25.0,,4.22,,3012.35,-11.93,,08-28
1249,300609,汇纳科技,-0.08,-134.01,,-1.07,,-846.07,-136.38,10派2.5,08-28
1250,603063,禾望电气,0.29,480.0,,4.64,,12447.74,437.45,,08-28
1251,600145,*ST新亿,0.0,-103.67,,0.44,,273.87,-178.89,,08-28
1252,2032,苏泊尔,0.81,-20.68,,9.95,,66648.08,-20.48,,08-28
1253,600908,无锡银行,0.37,5.71,,5.68,,67611.4,4.97,,08-28
1254,612,焦作万方,0.13,-537.93,,3.44,,15123.55,-540.68,,08-28
1255,632,三木集团,0.05,20.36,,1.6,,2172.08,20.38,,08-28
1256,300004,南风股份,0.17,-950.0,,4.03,,8152.68,-1035.3,,08-28
1257,600582,天地科技,0.14,0.75,,3.2,,55678.75,0.42,,08-28
1258,300331,苏大维格,0.06,-60.0,,0.9,,1364.26,-60.79,,08-28
1259,300659,中孚信息,-0.07,40.0,,-2.43,,-1380.79,119.37,,08-28
1260,300049,福瑞股份,0.06,-1.0,,1.16,,1523.11,-6.4,,08-28
1261,603888,新华网,0.01,-96.96,,0.12,,355.35,-96.94,,08-28
1262,600630,龙头股份,-0.24,-580.0,,-5.79,,-10259.28,-611.48,,08-28
1263,2432,九安医疗,0.6,-618.02,,14.32,,25761.77,-618.11,,08-28
1264,719,中原传媒,0.4,11.11,,4.88,,40775.45,11.68,,08-28
1295,300268,佳沃股份,-1.94,806.03,,-44.18,,-25980.83,806.08,,08-28
1296,603703,盛洋科技,0.01,0.0,,0.75,,331.58,62.61,,08-28
1297,688177,百奥泰,-0.62,-70.75,,-13.79,,-24377.46,-65.91,,08-28
1298,600887,伊利股份,0.61,-1.61,,13.28,,373524.12,-1.2,,08-28
1299,2665,首航高科,-0.03,-697.83,,-1.06,,-6979.82,-694.72,,08-28
1300,595,*ST宝实,-0.04,-55.56,,-10.24,,-2800.62,-56.46,,08-28
1301,600547,山东黄金,0.27,-10.0,,4.87,,115271.69,73.46,,08-28
1302,300300,海峡创新,-0.34,-259.76,,-16.12,,-22714.52,-261.01,,08-28
1303,600909,华安证券,0.18,20.0,,4.63,,63880.3,14.45,,08-28
1304,603090,宏盛股份,0.13,-18.75,,2.52,,1263.94,-22.02,,08-28
1314,2437,誉衡药业,0.3,187.98,,37.0,,66900.97,188.02,,08-28
1431,2647,仁东控股,-0.04,-172.33,,-2.04,,-1999.05,-164.55,,08-28
1432,600123,兰花科创,0.13,-73.12,,1.39,,14648.26,-73.12,,08-28
1433,600525,长园集团,0.07,24.75,,2.27,,9742.06,26.47,,08-28
1434,688168,安博通,0.03,-92.11,,0.15,,153.73,-89.5,,08-28
1435,2663,普邦股份,-0.01,-124.0,,-0.54,,-2182.62,-124.43,,08-28
1436,603725,天安新材,-0.0,-120.0,,-0.04,,-34.42,-117.18,,08-28
1437,300625,三雄极光,0.25,3.75,,3.09,,7039.42,3.75,,08-28
1438,2679,福建金森,-0.15,-850.0,,-4.94,,-3612.14,-714.42,,08-28
1439,600162,香江控股,-0.01,-112.34,,-0.56,,-2949.3,-112.34,,08-28
1500,601318,中国平安,3.88,-29.2,38.4,9.9,7.39,6868300.0,-29.68,10派8,08-28
1501,300761,立华股份,-0.69,-162.46,,-4.17,,-27845.39,-164.67,,08-28
1620,2332,仙琚制药,0.22,15.79,,6.81,,20531.79,18.2,,08-28
1621,2348,高乐股份,-0.03,-782.0,,-3.43,,-3231.02,-776.17,,08-28
1622,600155,华创阳安,0.16,0.0,,1.8,,27069.96,-5.57,,08-28
1623,300307,慈星股份,-0.02,-125.0,,-0.55,,-1762.22,-127.85,,08-28
1624,2689,远大智能,-0.05,24.6,,-4.45,,-5657.42,24.77,,08-28
1625,603818,曲美家居,-0.08,-153.33,,-2.79,,-4132.18,-157.65,,08-28
1626,2396,星网锐捷,0.12,-56.48,,1.61,,6855.83,-56.46,,08-28
1627,300373,扬杰科技,0.31,72.22,,5.51,,14426.16,66.57,,08-28
1628,300078,思创医惠,0.05,-54.55,,1.59,,4641.87,-48.04,,08-28
1629,603933,睿能科技,0.07,-52.71,,1.37,,1424.93,-52.7,,08-28
1630,300405,科隆股份,-0.05,-189.26,,-1.25,,-1015.92,-187.09,,08-28
1631,300095,华伍股份,0.23,159.59,,6.77,,8493.51,159.57,,08-28
1632,300421,力星股份,0.09,-29.09,,1.66,,2071.87,-31.37,,08-28
1633,2,万科A,1.11,4.72,16.84,6.44,,1250751.96,5.62,,08-28
1634,2207,准油股份,-0.1,150.0,,-41.8,,-2372.94,161.89,,08-27
1635,601628,中国人寿,1.07,-18.94,14.44,7.36,6.47,3053500.0,-18.79,,08-27
1636,300811,铂科新材,0.7,-27.08,,5.11,,4053.88,-1.85,,08-27
1637,300491,通合科技,-0.08,-274.67,,-1.93,,-1292.46,-284.03,,08-27
1638,2256,*ST兆新,-0.03,200.0,,-3.25,,-5176.37,137.34,,08-27
1639,2580,圣阳股份,0.05,25.0,,1.3,,1578.93,11.87,,08-27
1640,300215,电科院,0.04,-55.56,,1.46,,3112.5,-54.12,,08-27
1641,2273,水晶光电,0.15,7.14,,3.45,,17981.76,12.93,,08-27
1642,2596,海南瑞泽,0.01,-79.09,,0.31,,957.45,-79.13,,08-27
1643,300248,新开普,0.06,188.94,,1.8,,3015.78,188.47,,08-27
1644,300573,兴齐眼药,0.19,171.43,,2.71,,1531.48,167.48,,08-27
1645,2321,华英农业,-0.65,-714.61,,-14.91,,-34842.37,-714.81,,08-27
1646,300280,紫天科技,0.28,39.87,,2.46,,4508.49,39.84,,08-27
1647,300949,奥雅设计,,,,,,3565.86,-17.5,,08-27
1648,300296,利亚德,0.09,-58.85,,2.61,,22468.48,-58.87,,08-27
1649,300017,网宿科技,0.07,-78.07,,2.03,,17678.96,-78.04,,08-27
1650,300050,世纪鼎利,0.03,-25.0,,0.61,,1490.5,-26.48,,08-27
1651,2433,太安堂,0.03,-50.0,,0.5,,2643.32,-38.82,,08-27
1652,603948,建业股份,0.46,-30.3,,5.68,,6756.03,-14.63,10派2.5,08-27
1653,603978,深圳新星,0.14,-61.11,,1.43,,2161.23,-62.64,,08-27
1654,300117,嘉寓股份,-0.06,-112.0,,-3.37,,-4605.92,-112.75,,08-27
1655,300851,交大思诺,0.5,0.08,,5.9,,3262.92,0.31,10派3.4,08-27
1656,300546,雄帝科技,-0.02,-105.76,,-0.32,,-269.0,-105.78,,08-27
1657,600073,上海梅林,0.37,11.41,,8.42,,34768.89,11.2,,08-27
1658,300237,美晨生态,0.01,-92.23,,0.3,,1071.96,-92.25,,08-27
1659,2294,信立泰,0.19,-68.33,,3.06,,19662.08,-68.92,,08-27
1660,2618,丹邦科技,0.0,-91.39,,0.07,,113.6,-91.51,,08-27
1661,300253,卫宁健康,0.04,-65.08,,1.95,,7465.48,-53.97,,08-27
1662,300595,欧普康视,0.21,-26.92,,9.14,,12792.39,9.7,,08-27
1663,600528,中铁工业,0.38,-2.56,,4.4,,89160.78,3.58,,08-27
1664,300285,国瓷材料,0.27,-12.9,,6.87,,25831.72,4.11,,08-27
1665,2374,中锐股份,-0.03,-150.19,,-0.96,,-2330.48,-150.13,,08-27
1666,2390,信邦制药,0.02,-71.43,,0.74,,3574.86,-70.53,,08-27
1667,2717,岭南股份,0.01,-92.86,,0.23,,1107.4,-94.7,,08-27
1668,2099,海翔药业,0.16,-50.0,,4.79,,26559.57,-46.43,,08-27
1669,600618,氯碱化工,0.13,-68.05,,3.1,,14650.23,-68.05,,08-27
1670,300693,盛弘股份,0.32,904.64,,6.51,,4440.53,904.51,,08-27
1671,601163,三角轮胎,0.57,21.28,,4.44,,45641.66,21.26,,08-27
1672,300727,润禾材料,0.16,-23.81,,3.49,,1977.93,-26.25,,08-27
1673,2470,*ST金正,0.01,-92.31,,0.32,,3151.9,-92.66,,08-27
1674,300746,汉嘉设计,0.18,12.5,,3.42,,4132.05,20.99,,08-27
1675,300106,西部牧业,0.01,10.11,,0.36,,206.09,9.97,,08-27
1676,300432,富临精工,0.2,24.05,,7.97,,14519.37,84.33,,08-27
1677,300127,银河磁体,0.23,4.55,,5.93,,7572.43,5.09,,08-27
1678,605188,国光连锁,0.17,6.25,,9.04,,7695.44,7.76,,08-27
1679,601688,华泰证券,0.71,44.9,,4.98,,640499.44,57.88,,08-27
1680,600025,华能水电,0.08,-50.0,,2.56,,138781.1,-50.72,,08-27
1681,2921,联诚精密,0.42,35.48,,4.82,,3407.04,38.1,,08-27
1682,600467,好当家,0.03,1.6,,1.14,,3711.8,1.75,,08-27
1683,300234,开尔新材,0.13,-48.94,,6.94,,6335.48,-10.18,,08-27
1684,600488,天药股份,0.08,-10.71,,2.69,,8169.17,-10.55,,08-27
1685,300250,初灵信息,0.04,-63.64,,0.83,,863.94,-65.45,,08-27
1686,2975,博杰股份,0.62,-56.03,,8.36,,8463.98,15.5,,08-27
1687,300266,兴源环境,-0.02,-200.0,,-1.13,,-2823.83,-209.52,,08-27
1688,2668,奥马电器,0.05,-80.77,,2.12,,5468.05,-81.61,,08-27
1689,598,兴蓉环境,0.22,10.0,,5.77,,66302.48,11.42,,08-27
1690,603069,海汽集团,-0.3,-433.33,,-8.78,,-9614.33,-453.12,,08-27
1691,300630,普利制药,0.57,29.55,,11.36,,15847.74,31.97,,08-27
1692,300319,麦捷科技,0.06,42.82,,1.9,,3955.52,43.44,,08-27
1693,600966,博汇纸业,0.2,102.94,,4.94,,26721.62,102.88,,08-27
1694,300024,机器人,0.08,-38.79,,2.02,,13251.36,-38.43,,08-27
1695,603848,好太太,0.2,-28.57,,5.32,,8017.32,-28.57,,08-27
1696,300351,永贵电器,0.11,-25.27,,2.26,,4298.91,-24.23,,08-27
1697,300679,电连技术,0.31,-32.61,,2.53,,8547.38,-13.18,,08-27
1698,603218,日月股份,0.55,34.15,,10.88,,40786.09,89.98,,08-27
1699,2166,莱茵生物,0.1,11.11,,3.01,,5384.04,19.12,,08-27
1700,2823,凯中精密,0.06,-33.33,,1.33,,1830.19,-27.33,,08-27
1701,300157,恒泰艾普,-0.11,450.0,,-3.06,,-7598.55,348.72,,08-27
1702,600748,上实发展,0.22,0.0,,3.74,,42927.54,4.05,,08-27
1703,600766,园城黄金,-0.0,-300.0,,-0.8,,-48.72,-302.2,,08-27
1704,601788,光大证券,0.47,33.72,,4.44,,215189.05,33.74,,08-27
1705,300836,佰奥智能,0.38,-33.33,,4.21,,1500.6,-28.48,,08-27
1706,2909,集泰股份,0.21,12.17,,9.09,,4949.2,58.19,,08-27
1707,688016,心脉医疗,1.67,6.37,,10.7,,12053.83,41.79,,08-27
1708,300223,北京君正,0.06,-69.11,,0.92,,1147.12,-68.96,,08-27
1709,688037,芯源微,0.07,,,0.82,,621.75,,,08-27
1710,517,荣安地产,0.22,20.39,,9.97,,71248.89,20.34,,08-27
1711,300564,筑博设计,0.5,-43.82,,4.68,,4984.19,-24.97,,08-27
1712,2620,瑞和股份,0.14,-46.15,,2.21,,5181.01,-45.52,,08-27
1713,688099,晶晨股份,-0.15,-151.72,,-2.25,,-6256.53,-158.86,,08-27
1714,300581,晨曦航空,-0.02,-123.3,,-0.61,,-400.88,-124.36,,08-27
1715,2636,金安国纪,0.1,-16.67,,2.76,,7465.79,-16.4,,08-27
1716,554,泰山石油,0.0,-93.33,,0.01,,11.04,-91.25,,08-27
1717,2657,中科金财,-0.08,-128.57,,-1.17,,-2615.42,-127.23,,08-27
1718,300292,吴通控股,0.02,-75.0,,1.8,,2851.37,-72.83,,08-27
1719,300619,金银河,-0.16,-142.8,,-2.52,,-1221.18,-142.8,,08-27
1720,2673,西部证券,0.18,38.03,,3.56,,63788.77,37.96,,08-27
1721,603080,新疆火炬,0.21,-36.36,,2.54,,2921.07,-37.42,,08-27
1722,300308,中际旭创,0.51,82.14,,5.13,,36514.02,76.13,,08-27
1723,2365,永安药业,0.33,200.0,,5.66,,9390.97,183.59,,08-27
1724,603797,联泰环保,0.24,-29.41,,7.19,,10788.51,38.19,,08-27
1725,300324,旋极信息,-0.02,-124.59,,-0.61,,-3204.74,-123.15,,08-27
1726,300652,雷迪克,0.28,-17.65,,3.0,,2425.07,-19.84,,08-27
1727,2725,跃岭股份,0.03,-75.0,,0.68,,659.31,-79.13,,08-27
1728,300356,光一科技,-0.12,614.46,,-4.59,,-4836.52,607.02,,08-27
1729,300684,中石科技,0.25,127.1,,7.97,,6349.82,127.86,,08-27
1730,600229,城市传媒,0.29,-8.96,,6.98,,20115.55,-8.95,,08-27
1731,300700,岱勒新材,0.03,-121.43,,0.39,,207.24,-117.69,,08-27
1732,300063,天龙集团,0.09,13.13,,6.16,,6821.55,13.11,,08-27
1733,688599,天合光能,0.28,250.0,,4.03,,49296.78,245.81,,08-27
1734,601187,厦门银行,,,,,,95066.27,23.72,,08-27
1735,300736,百邦科技,-0.15,-16.67,,-7.61,,-1990.69,38.83,,08-27
1736,2478,常宝股份,0.23,-34.29,,4.9,,22438.65,-32.82,,08-27
1737,2811,郑中设计,0.07,-76.67,,1.14,,1864.48,-64.83,,08-27
1738,300129,泰胜风能,0.16,115.32,,4.88,,11522.98,115.41,,08-27
1739,25,特力A,0.06,-42.83,,1.99,,2559.5,-42.84,,08-27
1740,300495,美尚生态,0.06,-70.01,,0.98,,3989.02,-67.68,,08-27
1741,2244,滨江集团,0.28,40.0,,5.09,,86523.34,40.38,,08-27
1742,300511,雪榕生物,0.36,33.33,,8.48,,15546.61,34.51,,08-27
1743,688030,山石网科,-0.33,,,-4.46,,-5963.43,251.64,,08-27
1744,688228,开普云,0.14,0.0,,1.16,,798.69,9.73,,08-27
1745,2071,*ST长城,-0.09,270.73,,,,-4791.36,269.99,,08-27
1746,2722,金轮股份,0.19,-38.71,,1.78,,3397.61,-36.89,,08-27
1747,600226,*ST瀚叶,0.05,0.0,,4.19,,15164.25,0.57,,08-27
1748,300043,星辉娱乐,-0.04,-140.0,,-1.51,,-4403.33,-134.97,,08-27
1749,300370,安控科技,-0.1,-2325.53,,-12.02,,-10015.68,-2315.65,,08-27
1750,688560,明冠新材,,,,,,4905.17,-11.69,,08-27
1751,300715,凯伦股份,0.53,55.88,,7.75,,8944.1,103.81,,08-27
1752,300076,GQY视讯,0.02,-50.0,,0.85,,860.95,-50.21,,08-27
1753,2135,东南网架,0.23,21.05,,5.41,,23740.21,23.6,,08-27
1754,600283,钱江水利,0.13,-425.0,,2.38,,4481.47,-388.44,,08-27
1755,601228,广州港,0.08,-3.61,,3.96,,51963.34,1.21,,08-27
1756,300750,宁德时代,0.88,-8.69,,4.97,,193728.11,-7.86,,08-27
1757,300436,广生堂,0.08,0.25,,1.99,,1137.17,0.32,,08-27
1758,603348,文灿股份,0.15,-11.76,,1.51,,3441.47,-8.48,,08-27
1759,300786,国林科技,0.58,-30.12,,4.32,,3378.71,1.51,,08-27
1760,2842,翔鹭钨业,0.05,-64.29,,1.44,,1395.82,-63.76,,08-27
1761,300803,指南针,0.2,-28.57,,7.31,,8133.19,-16.46,,08-27
1762,300821,东岳硅材,0.08,-77.14,,3.79,,8342.78,-73.37,,08-27
1763,886,海南高速,0.02,-55.56,,0.72,,2009.95,-54.92,10派0.5,08-27
1764,2893,华通热力,0.41,-25.45,,12.73,,8336.01,18.24,,08-27
1765,2573,清新环境,0.13,-37.84,,2.73,,13565.25,-37.85,,08-27
1766,300533,冰川网络,0.62,-20.51,,5.36,,9408.92,18.49,,08-27
1767,600822,上海物贸,0.04,-39.17,,2.76,,1880.3,-39.12,,08-27
1768,600483,福能股份,0.25,-21.88,,2.98,,38112.96,-22.93,,08-27
1769,603012,创力集团,0.28,64.71,,6.61,,17665.16,63.03,,08-27
1770,300588,熙菱信息,-0.23,169.21,,-9.51,,-3797.05,169.3,,08-27
1771,300278,华昌达,-0.15,-81.3,,-33.33,,-8543.54,-82.66,,08-27
1772,300294,博雅生物,0.38,-24.0,,4.04,,16111.27,-24.42,,08-27
1773,2043,兔宝宝,0.06,-62.5,,2.6,,4282.05,-66.01,,08-27
1774,603129,春风动力,1.33,72.73,,15.41,,17398.15,67.51,,08-27
1775,300358,楚天科技,0.02,-60.0,,0.39,,934.15,-62.82,,08-27
1776,2431,棕榈股份,0.02,-115.38,,0.62,,2827.64,-114.91,,08-27
1777,300081,恒信东方,-0.07,-171.87,,-1.51,,-3901.25,-171.72,,08-27
1778,600688,上海石化,-0.16,-251.43,,-6.59,,-171607.2,-250.9,,08-27
1779,300756,金马游乐,-0.07,-107.78,,-0.73,,-764.71,-111.85,,08-27
1780,603329,上海雅仕,0.2,53.85,,4.29,,2653.55,49.44,,08-27
1781,300473,德尔股份,-0.63,-259.96,,-3.07,,-7091.62,-274.23,,08-27
1782,2865,钧达股份,0.03,-108.11,,0.37,,336.6,-107.54,,08-27
1783,2238,天威视讯,0.12,-28.9,,3.67,,9914.89,-7.52,,08-27
1784,300521,爱司凯,-0.16,-361.25,,-4.64,,-2339.8,-361.09,,08-27
1785,600039,四川路桥,0.27,26.53,,6.1,,98791.36,29.87,,08-27
1786,300538,同益股份,0.1,-9.09,,3.14,,1450.27,-11.63,,08-27
1787,600461,洪城水业,0.34,9.68,,6.64,,32613.83,34.03,,08-27
1788,531,穗恒运A,0.9,137.47,,13.55,,61394.15,137.44,,08-27
1789,300577,开润股份,0.3,-42.31,,6.95,,6437.71,-43.46,,08-27
1790,2992,宝明科技,0.44,-37.14,,3.88,,4591.25,-36.83,,08-27
1791,2340,格林美,0.05,-50.0,,1.89,,21399.76,-48.26,,08-27
1792,603726,朗迪集团,0.21,-38.24,,4.04,,3817.49,-38.98,,08-27
1793,2048,宁波华翔,0.52,-21.21,,3.01,,32328.24,-22.35,,08-27
1794,300315,掌趣科技,0.16,100.0,,7.79,,44342.76,110.11,,08-27
1795,2715,登云股份,0.02,-443.55,,0.4,,196.13,-443.83,10转5,08-27
1796,688369,致远互联,0.51,37.84,,3.16,,3942.44,85.57,,08-27
1797,2420,ST毅昌,0.09,304.48,,6.96,,3617.67,304.76,,08-27
1798,300053,欧比特,0.04,-45.83,,1.07,,3147.2,-45.76,,08-27
1799,300725,药石科技,0.6,25.0,,11.05,,8733.62,26.08,,08-27
